district,latitude,longitude,disease,risk_index,date,cases_reported,population
Rawalpindi,33.5651,73.0169,dengue,2,2015-01-29,28,2098231
Multan,30.1575,71.5249,dengue,2,2015-01-29,28,1871843
Peshawar,34.0151,71.5249,dengue,2,2015-01-29,20,1970042
Quetta,30.1798,66.975,dengue,2,2015-01-29,12,1001205
Sialkot,32.4945,74.5229,dengue,2,2015-01-29,7,655852
Gujranwala,32.1617,74.1883,dengue,2,2015-01-29,22,2027001
Hyderabad,25.396,68.3578,dengue,2,2015-01-29,20,1734309
Sargodha,32.0836,72.6711,dengue,2,2015-01-29,8,659862
Bahawalpur,29.4,71.6833,dengue,1,2015-01-29,7,762111
Sukkur,27.7032,68.8589,dengue,2,2015-01-29,6,499900
Larkana,27.559,68.212,dengue,2,2015-01-29,6,490508
Sheikhupura,31.7167,73.9833,dengue,2,2015-01-29,5,473129
Jhang,31.28,72.3317,dengue,1,2015-01-29,4,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2015-01-29,4,420419
Gujrat,32.5739,74.0776,dengue,1,2015-01-29,3,390533
Kasur,31.1167,74.45,dengue,2,2015-01-29,4,358409
Karachi,24.8607,67.0011,malaria,6,2015-01-29,941,14916456
Lahore,31.5204,74.3587,malaria,6,2015-01-29,732,11126285
Islamabad,33.6844,73.0479,malaria,4,2015-01-29,81,2000000
Faisalabad,31.4504,73.135,malaria,7,2015-01-29,236,3203846
Rawalpindi,33.5651,73.0169,malaria,7,2015-01-29,158,2098231
Multan,30.1575,71.5249,malaria,5,2015-01-29,111,1871843
Peshawar,34.0151,71.5249,malaria,7,2015-01-29,146,1970042
Quetta,30.1798,66.975,malaria,4,2015-01-29,45,1001205
Sialkot,32.4945,74.5229,malaria,6,2015-01-29,41,655852
Gujranwala,32.1617,74.1883,malaria,6,2015-01-29,131,2027001
Hyderabad,25.396,68.3578,malaria,8,2015-01-29,155,1734309
Sargodha,32.0836,72.6711,malaria,6,2015-01-29,46,659862
Bahawalpur,29.4,71.6833,malaria,4,2015-01-29,37,762111
Sukkur,27.7032,68.8589,malaria,7,2015-01-29,35,499900
Larkana,27.559,68.212,malaria,8,2015-01-29,40,490508
Sheikhupura,31.7167,73.9833,malaria,4,2015-01-29,20,473129
Jhang,31.28,72.3317,malaria,7,2015-01-29,31,414131
Rahim Yar Khan,28.4212,70.2989,malaria,6,2015-01-29,29,420419
Gujrat,32.5739,74.0776,malaria,5,2015-01-29,20,390533
Kasur,31.1167,74.45,malaria,5,2015-01-29,19,358409
Karachi,24.8607,67.0011,cholera,0,2015-01-29,6,14916456
Lahore,31.5204,74.3587,cholera,0,2015-01-29,5,11126285
Islamabad,33.6844,73.0479,cholera,0,2015-01-29,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2015-01-29,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2015-01-29,0,2098231
Multan,30.1575,71.5249,cholera,0,2015-01-29,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2015-01-29,1,1970042
Quetta,30.1798,66.975,cholera,0,2015-01-29,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2015-01-29,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2015-01-29,0,2027001
Hyderabad,25.396,68.3578,cholera,0,2015-01-29,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2015-01-29,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2015-01-29,0,762111
Sukkur,27.7032,68.8589,cholera,0,2015-01-29,0,499900
Larkana,27.559,68.212,cholera,0,2015-01-29,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2015-01-29,0,473129
Jhang,31.28,72.3317,cholera,0,2015-01-29,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2015-01-29,0,420419
Gujrat,32.5739,74.0776,cholera,0,2015-01-29,0,390533
Kasur,31.1167,74.45,cholera,0,2015-01-29,0,358409
Karachi,24.8607,67.0011,influenza,1,2015-01-29,924,14916456
Lahore,31.5204,74.3587,influenza,1,2015-01-29,658,11126285
Islamabad,33.6844,73.0479,influenza,0,2015-01-29,89,2000000
Faisalabad,31.4504,73.135,influenza,0,2015-01-29,122,3203846
Rawalpindi,33.5651,73.0169,influenza,1,2015-01-29,105,2098231
Multan,30.1575,71.5249,influenza,1,2015-01-29,99,1871843
Peshawar,34.0151,71.5249,influenza,1,2015-01-29,138,1970042
Quetta,30.1798,66.975,influenza,1,2015-01-29,59,1001205
Sialkot,32.4945,74.5229,influenza,0,2015-01-29,28,655852
Gujranwala,32.1617,74.1883,influenza,1,2015-01-29,108,2027001
Hyderabad,25.396,68.3578,influenza,0,2015-01-29,70,1734309
Sargodha,32.0836,72.6711,influenza,1,2015-01-29,36,659862
Bahawalpur,29.4,71.6833,influenza,0,2015-01-29,25,762111
Sukkur,27.7032,68.8589,influenza,1,2015-01-29,25,499900
Larkana,27.559,68.212,influenza,0,2015-01-29,22,490508
Sheikhupura,31.7167,73.9833,influenza,0,2015-01-29,21,473129
Jhang,31.28,72.3317,influenza,0,2015-01-29,14,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2015-01-29,20,420419
Gujrat,32.5739,74.0776,influenza,0,2015-01-29,19,390533
Kasur,31.1167,74.45,influenza,1,2015-01-29,21,358409
Karachi,24.8607,67.0011,covid19,21,2015-01-29,8932,14916456
Lahore,31.5204,74.3587,covid19,19,2015-01-29,5493,11126285
Islamabad,33.6844,73.0479,covid19,19,2015-01-29,953,2000000
Faisalabad,31.4504,73.135,covid19,20,2015-01-29,1650,3203846
Rawalpindi,33.5651,73.0169,covid19,22,2015-01-29,1386,2098231
Multan,30.1575,71.5249,covid19,22,2015-01-29,1285,1871843
Peshawar,34.0151,71.5249,covid19,23,2015-01-29,1453,1970042
Quetta,30.1798,66.975,covid19,16,2015-01-29,408,1001205
Sialkot,32.4945,74.5229,covid19,15,2015-01-29,262,655852
Gujranwala,32.1617,74.1883,covid19,22,2015-01-29,1412,2027001
Hyderabad,25.396,68.3578,covid19,25,2015-01-29,1536,1734309
Sargodha,32.0836,72.6711,covid19,22,2015-01-29,470,659862
Bahawalpur,29.4,71.6833,covid19,22,2015-01-29,530,762111
Sukkur,27.7032,68.8589,covid19,22,2015-01-29,327,499900
Larkana,27.559,68.212,covid19,20,2015-01-29,247,490508
Sheikhupura,31.7167,73.9833,covid19,22,2015-01-29,337,473129
Jhang,31.28,72.3317,covid19,21,2015-01-29,269,414131
Rahim Yar Khan,28.4212,70.2989,covid19,21,2015-01-29,242,420419
Gujrat,32.5739,74.0776,covid19,18,2015-01-29,181,390533
Kasur,31.1167,74.45,covid19,22,2015-01-29,256,358409
Karachi,24.8607,67.0011,dengue,3,2015-02-05,238,14916456
Lahore,31.5204,74.3587,dengue,2,2015-02-05,121,11126285
Islamabad,33.6844,73.0479,dengue,1,2015-02-05,18,2000000
Faisalabad,31.4504,73.135,dengue,3,2015-02-05,50,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2015-02-05,26,2098231
Multan,30.1575,71.5249,dengue,2,2015-02-05,20,1871843
Peshawar,34.0151,71.5249,dengue,2,2015-02-05,27,1970042
Quetta,30.1798,66.975,dengue,2,2015-02-05,14,1001205
Sialkot,32.4945,74.5229,dengue,1,2015-02-05,5,655852
Gujranwala,32.1617,74.1883,dengue,1,2015-02-05,18,2027001
Hyderabad,25.396,68.3578,dengue,2,2015-02-05,18,1734309
Sargodha,32.0836,72.6711,dengue,2,2015-02-05,7,659862
Bahawalpur,29.4,71.6833,dengue,1,2015-02-05,7,762111
Sukkur,27.7032,68.8589,dengue,2,2015-02-05,7,499900
Larkana,27.559,68.212,dengue,2,2015-02-05,7,490508
Sheikhupura,31.7167,73.9833,dengue,2,2015-02-05,6,473129
Jhang,31.28,72.3317,dengue,1,2015-02-05,4,414131
Rahim Yar Khan,28.4212,70.2989,dengue,2,2015-02-05,5,420419
Gujrat,32.5739,74.0776,dengue,2,2015-02-05,4,390533
Kasur,31.1167,74.45,dengue,1,2015-02-05,2,358409
Karachi,24.8607,67.0011,malaria,6,2015-02-05,1023,14916456
Lahore,31.5204,74.3587,malaria,7,2015-02-05,890,11126285
Islamabad,33.6844,73.0479,malaria,6,2015-02-05,121,2000000
Faisalabad,31.4504,73.135,malaria,6,2015-02-05,209,3203846
Rawalpindi,33.5651,73.0169,malaria,6,2015-02-05,140,2098231
Multan,30.1575,71.5249,malaria,5,2015-02-05,99,1871843
Peshawar,34.0151,71.5249,malaria,7,2015-02-05,156,1970042
Quetta,30.1798,66.975,malaria,4,2015-02-05,46,1001205
Sialkot,32.4945,74.5229,malaria,5,2015-02-05,33,655852
Gujranwala,32.1617,74.1883,malaria,7,2015-02-05,162,2027001
Hyderabad,25.396,68.3578,malaria,5,2015-02-05,89,1734309
Sargodha,32.0836,72.6711,malaria,6,2015-02-05,46,659862
Bahawalpur,29.4,71.6833,malaria,7,2015-02-05,58,762111
Sukkur,27.7032,68.8589,malaria,5,2015-02-05,28,499900
Larkana,27.559,68.212,malaria,7,2015-02-05,35,490508
Sheikhupura,31.7167,73.9833,malaria,5,2015-02-05,25,473129
Jhang,31.28,72.3317,malaria,5,2015-02-05,23,414131
Rahim Yar Khan,28.4212,70.2989,malaria,5,2015-02-05,25,420419
Gujrat,32.5739,74.0776,malaria,4,2015-02-05,16,390533
Kasur,31.1167,74.45,malaria,6,2015-02-05,24,358409
Karachi,24.8607,67.0011,cholera,0,2015-02-05,9,14916456
Lahore,31.5204,74.3587,cholera,0,2015-02-05,6,11126285
Islamabad,33.6844,73.0479,cholera,0,2015-02-05,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2015-02-05,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2015-02-05,0,2098231
Multan,30.1575,71.5249,cholera,0,2015-02-05,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2015-02-05,1,1970042
Quetta,30.1798,66.975,cholera,0,2015-02-05,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2015-02-05,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2015-02-05,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2015-02-05,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2015-02-05,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2015-02-05,0,762111
Sukkur,27.7032,68.8589,cholera,0,2015-02-05,0,499900
Larkana,27.559,68.212,cholera,0,2015-02-05,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2015-02-05,0,473129
Jhang,31.28,72.3317,cholera,0,2015-02-05,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2015-02-05,0,420419
Gujrat,32.5739,74.0776,cholera,0,2015-02-05,0,390533
Kasur,31.1167,74.45,cholera,0,2015-02-05,0,358409
Karachi,24.8607,67.0011,influenza,1,2015-02-05,1063,14916456
Lahore,31.5204,74.3587,influenza,0,2015-02-05,528,11126285
Islamabad,33.6844,73.0479,influenza,0,2015-02-05,96,2000000
Faisalabad,31.4504,73.135,influenza,0,2015-02-05,157,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2015-02-05,97,2098231
Multan,30.1575,71.5249,influenza,1,2015-02-05,126,1871843
Peshawar,34.0151,71.5249,influenza,1,2015-02-05,121,1970042
Quetta,30.1798,66.975,influenza,0,2015-02-05,44,1001205
Sialkot,32.4945,74.5229,influenza,1,2015-02-05,38,655852
Gujranwala,32.1617,74.1883,influenza,0,2015-02-05,96,2027001
Hyderabad,25.396,68.3578,influenza,1,2015-02-05,122,1734309
Sargodha,32.0836,72.6711,influenza,0,2015-02-05,26,659862
Bahawalpur,29.4,71.6833,influenza,1,2015-02-05,40,762111
Sukkur,27.7032,68.8589,influenza,1,2015-02-05,30,499900
Larkana,27.559,68.212,influenza,0,2015-02-05,18,490508
Sheikhupura,31.7167,73.9833,influenza,1,2015-02-05,27,473129
Jhang,31.28,72.3317,influenza,0,2015-02-05,20,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2015-02-05,21,420419
Gujrat,32.5739,74.0776,influenza,0,2015-02-05,15,390533
Kasur,31.1167,74.45,influenza,0,2015-02-05,13,358409
Karachi,24.8607,67.0011,covid19,25,2015-02-05,14094,14916456
Lahore,31.5204,74.3587,covid19,23,2015-02-05,8807,11126285
Islamabad,33.6844,73.0479,covid19,15,2015-02-05,792,2000000
Faisalabad,31.4504,73.135,covid19,21,2015-02-05,2078,3203846
Rawalpindi,33.5651,73.0169,covid19,20,2015-02-05,1108,2098231
Multan,30.1575,71.5249,covid19,23,2015-02-05,1494,1871843
Peshawar,34.0151,71.5249,covid19,21,2015-02-05,1278,1970042
Quetta,30.1798,66.975,covid19,18,2015-02-05,453,1001205
Sialkot,32.4945,74.5229,covid19,22,2015-02-05,473,655852
Gujranwala,32.1617,74.1883,covid19,23,2015-02-05,1541,2027001
Hyderabad,25.396,68.3578,covid19,24,2015-02-05,1431,1734309
Sargodha,32.0836,72.6711,covid19,20,2015-02-05,331,659862
Bahawalpur,29.4,71.6833,covid19,16,2015-02-05,306,762111
Sukkur,27.7032,68.8589,covid19,17,2015-02-05,222,499900
Larkana,27.559,68.212,covid19,21,2015-02-05,315,490508
Sheikhupura,31.7167,73.9833,covid19,20,2015-02-05,255,473129
Jhang,31.28,72.3317,covid19,20,2015-02-05,227,414131
Rahim Yar Khan,28.4212,70.2989,covid19,16,2015-02-05,173,420419
Gujrat,32.5739,74.0776,covid19,21,2015-02-05,234,390533
Kasur,31.1167,74.45,covid19,18,2015-02-05,163,358409
Karachi,24.8607,67.0011,dengue,2,2015-02-12,191,14916456
Lahore,31.5204,74.3587,dengue,3,2015-02-12,190,11126285
Islamabad,33.6844,73.0479,dengue,2,2015-02-12,24,2000000
Faisalabad,31.4504,73.135,dengue,2,2015-02-12,43,3203846
Rawalpindi,33.5651,73.0169,dengue,1,2015-02-12,16,2098231
Multan,30.1575,71.5249,dengue,2,2015-02-12,26,1871843
Peshawar,34.0151,71.5249,dengue,3,2015-02-12,31,1970042
Quetta,30.1798,66.975,dengue,2,2015-02-12,12,1001205
Sialkot,32.4945,74.5229,dengue,2,2015-02-12,7,655852
Gujranwala,32.1617,74.1883,dengue,1,2015-02-12,17,2027001
Hyderabad,25.396,68.3578,dengue,2,2015-02-12,21,1734309
Sargodha,32.0836,72.6711,dengue,2,2015-02-12,8,659862
Bahawalpur,29.4,71.6833,dengue,2,2015-02-12,8,762111
Sukkur,27.7032,68.8589,dengue,2,2015-02-12,6,499900
Larkana,27.559,68.212,dengue,1,2015-02-12,4,490508
Sheikhupura,31.7167,73.9833,dengue,2,2015-02-12,6,473129
Jhang,31.28,72.3317,dengue,1,2015-02-12,3,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2015-02-12,3,420419
Gujrat,32.5739,74.0776,dengue,2,2015-02-12,4,390533
Kasur,31.1167,74.45,dengue,2,2015-02-12,4,358409
Karachi,24.8607,67.0011,malaria,7,2015-02-12,1102,14916456
Lahore,31.5204,74.3587,malaria,9,2015-02-12,1010,11126285
Islamabad,33.6844,73.0479,malaria,6,2015-02-12,130,2000000
Faisalabad,31.4504,73.135,malaria,6,2015-02-12,212,3203846
Rawalpindi,33.5651,73.0169,malaria,4,2015-02-12,97,2098231
Multan,30.1575,71.5249,malaria,8,2015-02-12,159,1871843
Peshawar,34.0151,71.5249,malaria,7,2015-02-12,157,1970042
Quetta,30.1798,66.975,malaria,4,2015-02-12,43,1001205
Sialkot,32.4945,74.5229,malaria,4,2015-02-12,30,655852
Gujranwala,32.1617,74.1883,malaria,6,2015-02-12,122,2027001
Hyderabad,25.396,68.3578,malaria,9,2015-02-12,160,1734309
Sargodha,32.0836,72.6711,malaria,6,2015-02-12,43,659862
Bahawalpur,29.4,71.6833,malaria,7,2015-02-12,58,762111
Sukkur,27.7032,68.8589,malaria,5,2015-02-12,25,499900
Larkana,27.559,68.212,malaria,7,2015-02-12,38,490508
Sheikhupura,31.7167,73.9833,malaria,5,2015-02-12,25,473129
Jhang,31.28,72.3317,malaria,5,2015-02-12,21,414131
Rahim Yar Khan,28.4212,70.2989,malaria,6,2015-02-12,26,420419
Gujrat,32.5739,74.0776,malaria,7,2015-02-12,28,390533
Kasur,31.1167,74.45,malaria,6,2015-02-12,25,358409
Karachi,24.8607,67.0011,cholera,0,2015-02-12,7,14916456
Lahore,31.5204,74.3587,cholera,0,2015-02-12,5,11126285
Islamabad,33.6844,73.0479,cholera,0,2015-02-12,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2015-02-12,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2015-02-12,0,2098231
Multan,30.1575,71.5249,cholera,0,2015-02-12,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2015-02-12,1,1970042
Quetta,30.1798,66.975,cholera,0,2015-02-12,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2015-02-12,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2015-02-12,0,2027001
Hyderabad,25.396,68.3578,cholera,0,2015-02-12,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2015-02-12,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2015-02-12,0,762111
Sukkur,27.7032,68.8589,cholera,0,2015-02-12,0,499900
Larkana,27.559,68.212,cholera,0,2015-02-12,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2015-02-12,0,473129
Jhang,31.28,72.3317,cholera,0,2015-02-12,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2015-02-12,0,420419
Gujrat,32.5739,74.0776,cholera,0,2015-02-12,0,390533
Kasur,31.1167,74.45,cholera,0,2015-02-12,0,358409
Karachi,24.8607,67.0011,influenza,1,2015-02-12,824,14916456
Lahore,31.5204,74.3587,influenza,1,2015-02-12,628,11126285
Islamabad,33.6844,73.0479,influenza,0,2015-02-12,77,2000000
Faisalabad,31.4504,73.135,influenza,1,2015-02-12,183,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2015-02-12,89,2098231
Multan,30.1575,71.5249,influenza,0,2015-02-12,89,1871843
Peshawar,34.0151,71.5249,influenza,1,2015-02-12,128,1970042
Quetta,30.1798,66.975,influenza,1,2015-02-12,52,1001205
Sialkot,32.4945,74.5229,influenza,0,2015-02-12,25,655852
Gujranwala,32.1617,74.1883,influenza,1,2015-02-12,120,2027001
Hyderabad,25.396,68.3578,influenza,1,2015-02-12,115,1734309
Sargodha,32.0836,72.6711,influenza,0,2015-02-12,25,659862
Bahawalpur,29.4,71.6833,influenza,0,2015-02-12,30,762111
Sukkur,27.7032,68.8589,influenza,0,2015-02-12,19,499900
Larkana,27.559,68.212,influenza,1,2015-02-12,30,490508
Sheikhupura,31.7167,73.9833,influenza,0,2015-02-12,23,473129
Jhang,31.28,72.3317,influenza,1,2015-02-12,21,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2015-02-12,19,420419
Gujrat,32.5739,74.0776,influenza,1,2015-02-12,20,390533
Kasur,31.1167,74.45,influenza,1,2015-02-12,19,358409
Karachi,24.8607,67.0011,covid19,20,2015-02-12,8405,14916456
Lahore,31.5204,74.3587,covid19,23,2015-02-12,8801,11126285
Islamabad,33.6844,73.0479,covid19,17,2015-02-12,851,2000000
Faisalabad,31.4504,73.135,covid19,21,2015-02-12,1865,3203846
Rawalpindi,33.5651,73.0169,covid19,22,2015-02-12,1496,2098231
Multan,30.1575,71.5249,covid19,20,2015-02-12,1069,1871843
Peshawar,34.0151,71.5249,covid19,24,2015-02-12,1667,1970042
Quetta,30.1798,66.975,covid19,22,2015-02-12,652,1001205
Sialkot,32.4945,74.5229,covid19,17,2015-02-12,282,655852
Gujranwala,32.1617,74.1883,covid19,23,2015-02-12,1587,2027001
Hyderabad,25.396,68.3578,covid19,23,2015-02-12,1306,1734309
Sargodha,32.0836,72.6711,covid19,16,2015-02-12,280,659862
Bahawalpur,29.4,71.6833,covid19,20,2015-02-12,405,762111
Sukkur,27.7032,68.8589,covid19,23,2015-02-12,399,499900
Larkana,27.559,68.212,covid19,23,2015-02-12,379,490508
Sheikhupura,31.7167,73.9833,covid19,20,2015-02-12,249,473129
Jhang,31.28,72.3317,covid19,20,2015-02-12,235,414131
Rahim Yar Khan,28.4212,70.2989,covid19,22,2015-02-12,284,420419
Gujrat,32.5739,74.0776,covid19,20,2015-02-12,214,390533
Kasur,31.1167,74.45,covid19,21,2015-02-12,223,358409
Karachi,24.8607,67.0011,dengue,3,2015-02-19,248,14916456
Lahore,31.5204,74.3587,dengue,1,2015-02-19,109,11126285
Islamabad,33.6844,73.0479,dengue,2,2015-02-19,20,2000000
Faisalabad,31.4504,73.135,dengue,2,2015-02-19,36,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2015-02-19,29,2098231
Multan,30.1575,71.5249,dengue,1,2015-02-19,16,1871843
Peshawar,34.0151,71.5249,dengue,3,2015-02-19,33,1970042
Quetta,30.1798,66.975,dengue,1,2015-02-19,10,1001205
Sialkot,32.4945,74.5229,dengue,1,2015-02-19,5,655852
Gujranwala,32.1617,74.1883,dengue,1,2015-02-19,17,2027001
Hyderabad,25.396,68.3578,dengue,2,2015-02-19,21,1734309
Sargodha,32.0836,72.6711,dengue,2,2015-02-19,9,659862
Bahawalpur,29.4,71.6833,dengue,1,2015-02-19,7,762111
Sukkur,27.7032,68.8589,dengue,2,2015-02-19,5,499900
Larkana,27.559,68.212,dengue,2,2015-02-19,5,490508
Sheikhupura,31.7167,73.9833,dengue,2,2015-02-19,6,473129
Jhang,31.28,72.3317,dengue,1,2015-02-19,4,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2015-02-19,4,420419
Gujrat,32.5739,74.0776,dengue,1,2015-02-19,3,390533
Kasur,31.1167,74.45,dengue,1,2015-02-19,3,358409
Karachi,24.8607,67.0011,malaria,9,2015-02-19,1403,14916456
Lahore,31.5204,74.3587,malaria,5,2015-02-19,627,11126285
Islamabad,33.6844,73.0479,malaria,3,2015-02-19,77,2000000
Faisalabad,31.4504,73.135,malaria,4,2015-02-19,158,3203846
Rawalpindi,33.5651,73.0169,malaria,6,2015-02-19,128,2098231
Multan,30.1575,71.5249,malaria,6,2015-02-19,127,1871843
Peshawar,34.0151,71.5249,malaria,9,2015-02-19,179,1970042
Quetta,30.1798,66.975,malaria,7,2015-02-19,72,1001205
Sialkot,32.4945,74.5229,malaria,5,2015-02-19,39,655852
Gujranwala,32.1617,74.1883,malaria,6,2015-02-19,140,2027001
Hyderabad,25.396,68.3578,malaria,6,2015-02-19,108,1734309
Sargodha,32.0836,72.6711,malaria,4,2015-02-19,27,659862
Bahawalpur,29.4,71.6833,malaria,6,2015-02-19,51,762111
Sukkur,27.7032,68.8589,malaria,5,2015-02-19,29,499900
Larkana,27.559,68.212,malaria,5,2015-02-19,28,490508
Sheikhupura,31.7167,73.9833,malaria,7,2015-02-19,34,473129
Jhang,31.28,72.3317,malaria,6,2015-02-19,27,414131
Rahim Yar Khan,28.4212,70.2989,malaria,7,2015-02-19,31,420419
Gujrat,32.5739,74.0776,malaria,6,2015-02-19,24,390533
Kasur,31.1167,74.45,malaria,4,2015-02-19,15,358409
Karachi,24.8607,67.0011,cholera,0,2015-02-19,9,14916456
Lahore,31.5204,74.3587,cholera,0,2015-02-19,6,11126285
Islamabad,33.6844,73.0479,cholera,0,2015-02-19,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2015-02-19,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2015-02-19,0,2098231
Multan,30.1575,71.5249,cholera,0,2015-02-19,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2015-02-19,0,1970042
Quetta,30.1798,66.975,cholera,0,2015-02-19,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2015-02-19,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2015-02-19,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2015-02-19,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2015-02-19,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2015-02-19,0,762111
Sukkur,27.7032,68.8589,cholera,0,2015-02-19,0,499900
Larkana,27.559,68.212,cholera,0,2015-02-19,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2015-02-19,0,473129
Jhang,31.28,72.3317,cholera,0,2015-02-19,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2015-02-19,0,420419
Gujrat,32.5739,74.0776,cholera,0,2015-02-19,0,390533
Kasur,31.1167,74.45,cholera,0,2015-02-19,0,358409
Karachi,24.8607,67.0011,influenza,0,2015-02-19,696,14916456
Lahore,31.5204,74.3587,influenza,1,2015-02-19,596,11126285
Islamabad,33.6844,73.0479,influenza,1,2015-02-19,107,2000000
Faisalabad,31.4504,73.135,influenza,0,2015-02-19,148,3203846
Rawalpindi,33.5651,73.0169,influenza,1,2015-02-19,109,2098231
Multan,30.1575,71.5249,influenza,1,2015-02-19,118,1871843
Peshawar,34.0151,71.5249,influenza,0,2015-02-19,96,1970042
Quetta,30.1798,66.975,influenza,0,2015-02-19,38,1001205
Sialkot,32.4945,74.5229,influenza,0,2015-02-19,31,655852
Gujranwala,32.1617,74.1883,influenza,1,2015-02-19,115,2027001
Hyderabad,25.396,68.3578,influenza,1,2015-02-19,93,1734309
Sargodha,32.0836,72.6711,influenza,0,2015-02-19,25,659862
Bahawalpur,29.4,71.6833,influenza,1,2015-02-19,43,762111
Sukkur,27.7032,68.8589,influenza,0,2015-02-19,19,499900
Larkana,27.559,68.212,influenza,1,2015-02-19,30,490508
Sheikhupura,31.7167,73.9833,influenza,0,2015-02-19,23,473129
Jhang,31.28,72.3317,influenza,1,2015-02-19,23,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2015-02-19,19,420419
Gujrat,32.5739,74.0776,influenza,0,2015-02-19,17,390533
Kasur,31.1167,74.45,influenza,0,2015-02-19,13,358409
Karachi,24.8607,67.0011,covid19,22,2015-02-19,10284,14916456
Lahore,31.5204,74.3587,covid19,23,2015-02-19,8637,11126285
Islamabad,33.6844,73.0479,covid19,20,2015-02-19,1145,2000000
Faisalabad,31.4504,73.135,covid19,23,2015-02-19,2442,3203846
Rawalpindi,33.5651,73.0169,covid19,19,2015-02-19,1024,2098231
Multan,30.1575,71.5249,covid19,21,2015-02-19,1196,1871843
Peshawar,34.0151,71.5249,covid19,23,2015-02-19,1473,1970042
Quetta,30.1798,66.975,covid19,16,2015-02-19,421,1001205
Sialkot,32.4945,74.5229,covid19,21,2015-02-19,379,655852
Gujranwala,32.1617,74.1883,covid19,23,2015-02-19,1538,2027001
Hyderabad,25.396,68.3578,covid19,24,2015-02-19,1512,1734309
Sargodha,32.0836,72.6711,covid19,17,2015-02-19,282,659862
Bahawalpur,29.4,71.6833,covid19,20,2015-02-19,424,762111
Sukkur,27.7032,68.8589,covid19,21,2015-02-19,306,499900
Larkana,27.559,68.212,covid19,21,2015-02-19,301,490508
